Timestamp,Are you self-employed?,How many employees does your company or organization have?,Is your employer primarily a tech company/organization?,Is your primary role within your company related to tech/IT?,Does your employer provide mental health benefits as part of healthcare coverage?,Do you know the options for mental health care available under your employer-provided health coverage?,"Has your employer ever formally discussed mental health (for example, as part of a wellness campaign or other official communication)?",Does your employer offer resources to learn more about mental health disorders and options for seeking help?,Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?,"If a mental health issue prompted you to request a medical leave from work, how easy or difficult would it be to ask for that leave?",Would you feel more comfortable talking to your coworkers about your physical health or your mental health?,Would you feel comfortable discussing a mental health issue with your direct supervisor(s)?,Have you ever discussed your mental health with your employer?,Would you feel comfortable discussing a mental health issue with your coworkers?,Have you ever discussed your mental health with coworkers?,Have you ever had a coworker discuss their or another coworker's mental health with you?,"Overall, how much importance does your employer place on physical health?","Overall, how much importance does your employer place on mental health?",Do you have previous employers?,Was your employer primarily a tech company/organization?,Have your previous employers provided mental health benefits?,Were you aware of the options for mental health care provided by your previous employers?,Did your previous employers ever formally discuss mental health (as part of a wellness campaign or other official communication)?,Did your previous employers provide resources to learn more about mental health disorders and how to seek help?,Was your anonymity protected if you chose to take advantage of mental health or substance abuse treatment resources with previous employers?,Would you have felt more comfortable talking to your previous employer about your physical health or your mental health?,Would you have been willing to discuss your mental health with your direct supervisor(s)?,Did you ever discuss your mental health with your previous employer?,Would you have been willing to discuss your mental health with your coworkers at previous employers?,Did you ever discuss your mental health with a previous coworker(s)?,Did you ever have a previous coworker discuss their or another coworker's mental health with you?,"Overall, how much importance did your previous employer place on physical health?","Overall, how much importance did your previous employer place on mental health?",Do you currently have a mental health disorder?,Have you had a mental health disorder in the past?,Have you ever sought treatment for a mental health disorder from a mental health professional?,Do you have a family history of mental illness?,"If you have a mental health disorder, how often do you feel that it interferes with your work when being treated effectively?","If you have a mental health disorder, how often do you feel that it interferes with your work when NOT being treated effectively (i.e., when you are experiencing symptoms)?",Have your observations of how another individual who discussed a mental health issue made you less likely to reveal a mental health issue yourself in your current workplace?,How willing would you be to share with friends and family that you have a mental illness?,Would you be willing to bring up a physical health issue with a potential employer in an interview?,Would you bring up your mental health with a potential employer in an interview?,Are you openly identified at work as a person with a mental health issue?,"If they knew you suffered from a mental health disorder, how do you think that your team members/co-workers would react?",Have you observed or experienced an unsupportive or badly handled response to a mental health issue in your current or previous workplace?,Have you observed or experienced a supportive or well handled response to a mental health issue in your current or previous workplace?,"Overall, how well do you think the tech industry supports employees with mental health issues?",What is your age?,What is your gender?,What country do you live in?,What is your race?,What country do you work in?
2019,0,More than 1000,True,True,Yes,No,Yes,Yes,I don't know,Very easy,Same level of comfort for each,Yes,False,Yes,True,True,7.0,7.0,1,True,I don't know,N/A (was not aware),None did,Some did,I don't know,Same level of comfort for each,"Yes, all of my previous supervisors",False,"Yes, at all of my previous employers",True,True,9.0,5.0,No,No,0,No,Not applicable to me,Not applicable to me,No,10,Yes,Yes,0.0,10.0,No,"Yes, I observed",4.0,30.0,male,United States of America,Caucasian,United States of America
2019,0,100-500,True,True,Yes,No,No,No,I don't know,Somewhat difficult,Physical health,No,False,Maybe,False,False,5.0,5.0,1,True,Some did,"No, I only became aware later",None did,None did,I don't know,Physical health,Some of my previous supervisors,False,At some of my previous employers,False,True,5.0,5.0,Possibly,Don't Know,0,I don't know,Often,Often,Yes,6,Maybe,No,0.0,4.0,"Yes, I observed",Maybe/Not sure,3.0,29.0,male,Portugal,Caucasian,Portugal
2019,0,100-500,True,True,I don't know,No,No,I don't know,I don't know,I don't know,Physical health,No,False,Maybe,True,False,5.0,2.0,1,False,I don't know,N/A (was not aware),I don't know,Some did,I don't know,Physical health,"No, none of my previous supervisors",False,At some of my previous employers,False,False,7.0,2.0,Yes,Don't Know,1,I don't know,Sometimes,Often,Yes,5,Maybe,No,0.0,4.0,"Yes, I observed",Maybe/Not sure,1.0,41.0,male,United States of America,Caucasian,United States of America
2019,0,26-100,False,True,Yes,Yes,No,No,Yes,Neither easy nor difficult,Same level of comfort for each,Maybe,False,Yes,True,True,1.0,5.0,1,False,Some did,I was aware of some,Some did,Some did,"Yes, always",Same level of comfort for each,Some of my previous supervisors,True,"Yes, at all of my previous employers",True,True,1.0,4.0,Possibly,No,0,Yes,Not applicable to me,Not applicable to me,No,10,Maybe,No,0.0,7.0,No,"Yes, I experienced",3.0,27.0,female,United States of America,Caucasian,United States of America
2019,0,6-25,True,True,Yes,Yes,No,Yes,Yes,Very easy,Same level of comfort for each,Yes,True,Yes,True,True,8.0,8.0,1,True,"Yes, they all did",I was aware of some,Some did,Some did,Sometimes,Physical health,Some of my previous supervisors,True,At some of my previous employers,True,True,5.0,5.0,Possibly,Yes,1,I don't know,Sometimes,Often,No,9,Yes,Maybe,0.0,6.0,No,No,2.0,42.0,male,United States of America,Caucasian,United States of America
2019,0,100-500,True,True,I don't know,No,No,No,I don't know,I don't know,Physical health,Yes,False,Yes,True,True,5.0,3.0,1,False,I don't know,N/A (was not aware),Some did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,"No, at none of my previous employers",False,False,7.0,3.0,Possibly,Possibly,1,Yes,Not applicable to me,Sometimes,No,8,Maybe,Maybe,0.0,8.0,No,Maybe/Not sure,2.0,32.0,male,United States of America,Caucasian,United States of America
2019,0,100-500,True,True,I don't know,No,I don't know,I don't know,I don't know,Very easy,Physical health,Yes,False,Maybe,False,False,6.0,5.0,1,True,I don't know,N/A (was not aware),None did,None did,I don't know,Physical health,Some of my previous supervisors,False,At some of my previous employers,False,False,3.0,3.0,No,No,0,No,Not applicable to me,Not applicable to me,No_Answer,7,Maybe,No,0.0,8.0,No,No,4.0,32.0,male,United States of America,Caucasian,United States of America
2019,0,1-5,True,True,Yes,Yes,No,No,Yes,Very easy,Same level of comfort for each,No,False,No,True,False,5.0,8.0,1,False,I don't know,N/A (was not aware),Some did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,"No, at none of my previous employers",False,False,5.0,4.0,Yes,Yes,1,Yes,Rarely,Sometimes,No,8,Yes,Maybe,0.0,5.0,No,No,2.0,20.0,female,United States of America,Caucasian,United States of America
2019,0,500-1000,False,True,I don't know,No,Yes,I don't know,I don't know,Very easy,Same level of comfort for each,Yes,False,Maybe,False,False,6.0,6.0,1,False,I don't know,"No, I only became aware later",None did,None did,I don't know,Same level of comfort for each,"No, none of my previous supervisors",False,At some of my previous employers,False,False,3.0,3.0,No,No,0,No,Not applicable to me,Not applicable to me,No,6,No,No,0.0,6.0,No,Maybe/Not sure,4.0,34.0,male,United States of America,Caucasian,United States of America
2019,0,26-100,True,True,I don't know,No,No,No,I don't know,Very easy,Physical health,Yes,False,Maybe,False,False,7.0,7.0,1,True,I don't know,N/A (was not aware),None did,None did,I don't know,Physical health,Some of my previous supervisors,False,At some of my previous employers,False,False,8.0,6.0,No,No,0,No,Not applicable to me,Not applicable to me,No,7,Maybe,Maybe,0.0,5.0,No,"Yes, I observed",3.0,38.0,male,United States of America,Caucasian,United States of America
2019,0,6-25,True,True,I don't know,Yes,No,No,I don't know,Neither easy nor difficult,Physical health,Maybe,False,Maybe,False,False,8.0,5.0,1,False,"No, none did",N/A (was not aware),None did,None did,I don't know,Physical health,Some of my previous supervisors,False,At some of my previous employers,False,False,6.0,0.0,Yes,Yes,1,I don't know,Rarely,Sometimes,No,6,No,No,0.0,4.0,Maybe/Not sure,Maybe/Not sure,3.0,31.0,male,United States of America,Caucasian,United States of America
2019,0,26-100,True,True,Yes,No,No,No,Yes,Somewhat easy,Physical health,Yes,True,Yes,True,False,5.0,6.0,1,True,Some did,I was aware of some,None did,Some did,Sometimes,Physical health,Some of my previous supervisors,True,At some of my previous employers,True,True,8.0,5.0,Yes,Yes,1,Yes,Sometimes,Often,Maybe,7,No,No,0.0,7.0,Maybe/Not sure,"Yes, I experienced",4.0,40.0,male,United States of America,Caucasian,United States of America
2019,0,6-25,False,True,Yes,No,No,No,I don't know,Somewhat easy,Same level of comfort for each,Maybe,False,Maybe,False,False,7.0,7.0,1,False,Some did,I was aware of some,Some did,Some did,I don't know,Physical health,"No, none of my previous supervisors",False,At some of my previous employers,True,True,7.0,7.0,Yes,Yes,1,Yes,Sometimes,Often,No,9,Maybe,No,0.0,4.0,No,Maybe/Not sure,2.0,30.0,male,United States of America,Caucasian,United States of America
2019,0,26-100,False,True,Yes,Yes,No,I don't know,I don't know,Very easy,Physical health,Maybe,False,Maybe,False,False,0.0,0.0,1,True,Some did,"No, I only became aware later",None did,None did,I don't know,Physical health,"No, none of my previous supervisors",True,"No, at none of my previous employers",False,False,5.0,5.0,Yes,Don't Know,1,No,Not applicable to me,Often,No,5,No,No,0.0,3.0,"Yes, I experienced",No,1.0,38.0,male,United States of America,Caucasian,United States of America
2019,0,More than 1000,True,True,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Same level of comfort for each,Yes,True,Maybe,False,False,5.0,5.0,1,True,I don't know,N/A (was not aware),None did,None did,I don't know,Physical health,Some of my previous supervisors,False,"Yes, at all of my previous employers",False,False,5.0,5.0,No,No,1,No,Not applicable to me,Not applicable to me,No_Answer,7,Yes,Maybe,0.0,5.0,No,No,4.0,28.0,male,United States of America,Caucasian,United States of America
2019,0,More than 1000,False,False,Not eligible for coverage / NA,No,No,No,I don't know,Somewhat difficult,Physical health,No,False,No,False,False,2.0,1.0,1,False,Some did,N/A (none offered),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,"No, at none of my previous employers",False,False,3.0,4.0,Don't Know,No,0,No,Rarely,Not applicable to me,Maybe,4,Maybe,No,0.0,5.0,Maybe/Not sure,Maybe/Not sure,2.0,28.0,female,Pakistan,Caucasian,Pakistan
2019,0,More than 1000,True,False,Yes,No,No,Yes,I don't know,I don't know,Physical health,No,True,No,True,True,6.0,3.0,1,True,I don't know,N/A (was not aware),Some did,Some did,I don't know,Physical health,"No, none of my previous supervisors",True,At some of my previous employers,True,False,4.0,2.0,Yes,Possibly,1,Yes,Rarely,Often,Yes,7,Yes,Maybe,0.0,3.0,"Yes, I experienced",No,1.0,30.0,male,United States of America,Caucasian,United States of America
2019,0,More than 1000,False,False,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Same level of comfort for each,Yes,True,Maybe,True,False,5.0,9.0,1,False,Some did,I was aware of some,Some did,Some did,"Yes, always",Physical health,Some of my previous supervisors,True,At some of my previous employers,True,True,8.0,6.0,Yes,Yes,1,Yes,Sometimes,Often,No,9,No,No,0.0,8.0,Maybe/Not sure,"Yes, I experienced",4.0,33.0,female,United States of America,Caucasian,United States of America
2019,0,500-1000,False,True,Yes,Yes,No,No,Yes,Somewhat difficult,Same level of comfort for each,No,False,Yes,True,True,10.0,4.0,1,False,Some did,"Yes, I was aware of all of them",None did,None did,"Yes, always",Physical health,Some of my previous supervisors,False,"Yes, at all of my previous employers",True,True,10.0,2.0,No,No,1,Yes,Not applicable to me,Not applicable to me,No,10,No,No,0.0,5.0,No,No,3.0,53.0,female,United States of America,Caucasian,United States of America
2019,0,More than 1000,False,True,Yes,Yes,Yes,I don't know,Yes,Neither easy nor difficult,Physical health,Maybe,True,Maybe,True,True,5.0,2.0,1,False,"No, none did",N/A (none offered),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,"No, at none of my previous employers",True,True,0.0,0.0,Yes,Yes,1,I don't know,Sometimes,Often,Yes,5,No,No,1.0,3.0,"Yes, I observed","Yes, I experienced",2.0,38.0,male,United States of America,Caucasian,United States of America
2019,0,26-100,True,True,No,No,No,No,I don't know,Somewhat easy,Same level of comfort for each,Maybe,False,Maybe,False,False,0.0,0.0,1,False,"No, none did",N/A (none offered),None did,None did,I don't know,Same level of comfort for each,Some of my previous supervisors,False,At some of my previous employers,True,False,0.0,0.0,Possibly,Yes,0,No,Not applicable to me,Often,No_Answer,10,No,No,0.0,2.0,Maybe/Not sure,No,1.0,34.0,male,Poland,Caucasian,Poland
2019,0,More than 1000,False,True,I don't know,No,No,I don't know,I don't know,Somewhat easy,Physical health,Yes,False,No,False,False,8.0,7.0,1,False,I don't know,N/A (was not aware),None did,None did,I don't know,Physical health,"Yes, all of my previous supervisors",False,"No, at none of my previous employers",False,False,5.0,5.0,No,No,0,I don't know,Not applicable to me,Not applicable to me,No_Answer,5,Yes,Yes,0.0,6.0,No,No,4.0,40.0,male,United States of America,Caucasian,United States of America
2019,0,More than 1000,True,True,Yes,No,No,I don't know,I don't know,I don't know,Physical health,Yes,False,Maybe,False,True,7.0,5.0,1,False,"Yes, they all did",I was aware of some,None did,Some did,I don't know,Physical health,Some of my previous supervisors,False,At some of my previous employers,False,False,7.0,5.0,No,No,0,Yes,Not applicable to me,Not applicable to me,No_Answer,8,Yes,Yes,0.0,5.0,No,No,4.0,42.0,male,United States of America,Asian,United States of America
2019,0,6-25,True,True,Yes,No,No,No,I don't know,Somewhat easy,Same level of comfort for each,Yes,True,Yes,True,True,5.0,5.0,1,False,I don't know,N/A (was not aware),None did,Some did,I don't know,Same level of comfort for each,Some of my previous supervisors,False,At some of my previous employers,True,False,5.0,5.0,Yes,Yes,1,I don't know,Rarely,Often,No,10,Yes,Maybe,1.0,5.0,No,Maybe/Not sure,3.0,42.0,male,United States of America,Caucasian,United States of America
2019,0,26-100,False,True,Yes,Yes,No,Yes,I don't know,I don't know,Physical health,Maybe,False,Maybe,True,False,8.0,5.0,1,False,"No, none did",N/A (none offered),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,At some of my previous employers,False,False,5.0,0.0,Yes,Yes,1,I don't know,Sometimes,Often,No,6,No,No,0.0,4.0,No,No,3.0,38.0,male,Canada,Caucasian,Canada
2019,0,More than 1000,False,True,Yes,Yes,No,Yes,Yes,Somewhat easy,Physical health,Maybe,True,Maybe,True,True,6.0,6.0,1,False,Some did,"Yes, I was aware of all of them",None did,None did,"Yes, always",Physical health,Some of my previous supervisors,False,At some of my previous employers,True,True,0.0,0.0,Yes,Yes,1,Yes,Rarely,Sometimes,No,10,No,No,1.0,7.0,Maybe/Not sure,"Yes, I experienced",2.0,33.0,other,United States of America,Caucasian,United States of America
2019,0,100-500,True,True,Yes,Yes,I don't know,I don't know,Yes,I don't know,Physical health,Maybe,False,Maybe,True,True,8.0,5.0,1,True,"Yes, they all did","Yes, I was aware of all of them",Some did,Some did,I don't know,Physical health,Some of my previous supervisors,False,At some of my previous employers,True,True,6.0,3.0,Yes,Yes,1,Yes,Sometimes,Often,Maybe,9,Maybe,No,0.0,6.0,Maybe/Not sure,"Yes, I experienced",4.0,35.0,male,United States of America,Caucasian,United States of America
2019,0,More than 1000,False,True,Not eligible for coverage / NA,Yes,Yes,No,I don't know,Somewhat easy,Same level of comfort for each,Yes,True,Maybe,False,True,7.0,7.0,1,False,"No, none did",I was aware of some,None did,None did,Sometimes,Same level of comfort for each,Some of my previous supervisors,False,At some of my previous employers,False,False,5.0,5.0,No,No,0,No,Not applicable to me,Not applicable to me,No_Answer,7,Maybe,Maybe,0.0,8.0,No,No,3.0,28.0,female,Turkey,Caucasian,Turkey
2019,0,More than 1000,True,True,No,No,No,No,No,Somewhat easy,Mental health,No,False,No,False,False,1.0,1.0,1,True,I don't know,N/A (was not aware),None did,None did,Sometimes,Mental health,"No, none of my previous supervisors",False,"No, at none of my previous employers",False,False,0.0,0.0,Yes,Don't Know,1,No,Never,Rarely,No,0,Maybe,Maybe,0.0,0.0,No,No,1.0,42.0,male,India,Caucasian,India
2019,0,More than 1000,False,True,Yes,Yes,No,Yes,Yes,Somewhat difficult,Physical health,No,False,Maybe,True,True,3.0,1.0,1,False,"Yes, they all did",I was aware of some,Some did,"Yes, they all did","Yes, always",Physical health,"No, none of my previous supervisors",False,"No, at none of my previous employers",False,False,9.0,6.0,No,Possibly,1,No,Rarely,Never,Maybe,5,Maybe,No,0.0,5.0,No,No,3.0,40.0,male,United States of America,Caucasian,United States of America
2019,0,100-500,False,True,Yes,Yes,Yes,No,I don't know,Somewhat difficult,Physical health,No,False,No,False,False,7.0,5.0,1,False,"No, none did",N/A (none offered),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,"No, at none of my previous employers",False,False,7.0,3.0,Yes,Yes,1,Yes,Sometimes,Often,Yes,1,Maybe,No,0.0,2.0,"Yes, I experienced",No,2.0,54.0,female,United States of America,Caucasian,United States of America
2019,0,100-500,True,True,Yes,No,No,No,I don't know,Very easy,Same level of comfort for each,Yes,False,Maybe,False,False,5.0,9.0,1,True,"Yes, they all did",I was aware of some,Some did,Some did,Sometimes,Physical health,"No, none of my previous supervisors",False,At some of my previous employers,False,True,5.0,2.0,No,Yes,1,Yes,Not applicable to me,Not applicable to me,No,10,No,Maybe,0.0,7.0,Maybe/Not sure,Maybe/Not sure,3.0,37.0,male,United States of America,Caucasian,United States of America
2019,0,More than 1000,False,False,Yes,Yes,I don't know,Yes,Yes,Somewhat difficult,Physical health,No,True,Maybe,True,True,10.0,8.0,1,False,I don't know,N/A (none offered),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,At some of my previous employers,False,False,5.0,0.0,Yes,No,1,I don't know,Rarely,Often,No_Answer,8,Maybe,Maybe,1.0,5.0,No,"Yes, I experienced",4.0,26.0,female,United States of America,Caucasian,United States of America
2019,0,100-500,False,True,I don't know,No,No,No,I don't know,I don't know,Physical health,No,False,Maybe,False,True,6.0,0.0,1,False,Some did,I was aware of some,Some did,Some did,No,Same level of comfort for each,"No, none of my previous supervisors",False,At some of my previous employers,True,True,8.0,5.0,Possibly,Don't Know,0,I don't know,Not applicable to me,Not applicable to me,Yes,0,No,No,1.0,2.0,Maybe/Not sure,No,1.0,37.0,male,Brazil,Caucasian,Brazil
2019,0,More than 1000,False,True,Yes,Yes,No,No,I don't know,Somewhat easy,Physical health,No,False,No,True,False,6.0,0.0,1,False,I don't know,N/A (was not aware),None did,Some did,I don't know,Physical health,"No, none of my previous supervisors",False,"No, at none of my previous employers",False,False,7.0,0.0,Yes,Yes,1,I don't know,Often,Often,No_Answer,8,No,No,0.0,0.0,"Yes, I observed",No,1.0,49.0,female,United States of America,Caucasian,United States of America
2019,0,100-500,True,True,Yes,No,Yes,Yes,Yes,Very easy,Same level of comfort for each,Yes,True,Yes,True,True,8.0,8.0,1,True,I don't know,N/A (was not aware),None did,None did,I don't know,Physical health,Some of my previous supervisors,True,"No, at none of my previous employers",True,True,6.0,4.0,Yes,Possibly,1,I don't know,Sometimes,Often,No,6,Maybe,Maybe,1.0,9.0,Maybe/Not sure,"Yes, I experienced",3.0,42.0,female,United Kingdom,Caucasian,United Kingdom
2019,0,100-500,True,True,I don't know,No,Yes,Yes,I don't know,Somewhat difficult,Physical health,No,False,No,False,True,6.0,6.0,1,True,I don't know,I was aware of some,None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,"No, at none of my previous employers",False,True,6.0,1.0,No,No,0,Yes,Not applicable to me,Not applicable to me,Yes,0,No,No,0.0,2.0,"Yes, I observed",Maybe/Not sure,3.0,41.0,female,United Kingdom,Caucasian,United Kingdom
2019,0,100-500,True,True,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Yes,True,Yes,True,False,8.0,8.0,1,True,Some did,I was aware of some,None did,Some did,"Yes, always",Mental health,Some of my previous supervisors,False,At some of my previous employers,False,False,8.0,5.0,No,Possibly,1,No,Not applicable to me,Not applicable to me,No,7,Maybe,No,0.0,5.0,No,"Yes, I observed",3.0,33.0,male,United Kingdom,Caucasian,United Kingdom
2019,0,26-100,True,True,Yes,Yes,Yes,I don't know,I don't know,Somewhat easy,Same level of comfort for each,Yes,True,Yes,True,True,5.0,5.0,1,True,I don't know,N/A (was not aware),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,"No, at none of my previous employers",True,False,5.0,3.0,Yes,Yes,1,Yes,Rarely,Sometimes,No,10,No,No,1.0,9.0,No,"Yes, I observed",2.0,27.0,male,United States of America,Caucasian,United States of America
2019,0,More than 1000,False,True,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Physical health,No,False,No,True,True,7.0,7.0,1,True,I don't know,N/A (was not aware),I don't know,Some did,"Yes, always",Same level of comfort for each,"Yes, all of my previous supervisors",False,At some of my previous employers,False,False,6.0,4.0,No,No,0,No,Not applicable to me,Not applicable to me,No,6,No,No,0.0,5.0,No,No,1.0,47.0,male,United Kingdom,Caucasian,United Kingdom
2019,0,More than 1000,True,True,Yes,Yes,No,No,I don't know,Somewhat difficult,Physical health,Maybe,False,Maybe,True,True,6.0,4.0,1,True,"Yes, they all did","Yes, I was aware of all of them",None did,Some did,I don't know,Physical health,Some of my previous supervisors,True,"Yes, at all of my previous employers",True,True,10.0,6.0,Yes,Yes,1,Yes,Often,Often,Maybe,7,No,No,0.0,6.0,"Yes, I observed",No,1.0,49.0,female,Canada,Caucasian,Canada
2019,0,More than 1000,False,False,I don't know,No,No,No,Yes,Somewhat difficult,Physical health,No,False,No,False,True,6.0,5.0,1,False,"No, none did",N/A (was not aware),None did,Some did,I don't know,Physical health,"No, none of my previous supervisors",False,"No, at none of my previous employers",False,False,7.0,5.0,Possibly,Possibly,1,I don't know,Rarely,Often,Yes,3,Yes,No,0.0,4.0,Maybe/Not sure,Maybe/Not sure,3.0,23.0,male,United Kingdom,Caucasian,United Kingdom
2019,0,More than 1000,False,True,Yes,Yes,Yes,I don't know,Yes,I don't know,Physical health,Maybe,False,Maybe,True,True,10.0,6.0,1,False,"No, none did",N/A (was not aware),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,"No, at none of my previous employers",True,False,5.0,0.0,Yes,Yes,1,I don't know,Sometimes,Often,No,2,No,No,0.0,5.0,No,No,1.0,23.0,other,United States of America,Afrcian American,United States of America
2019,0,1-5,True,True,No,No,I don't know,No,Yes,Very easy,Same level of comfort for each,Yes,True,Yes,True,True,10.0,10.0,1,True,"No, none did",N/A (none offered),None did,None did,I don't know,Physical health,Some of my previous supervisors,True,At some of my previous employers,True,True,5.0,0.0,Yes,Yes,1,Yes,Rarely,Often,No,10,Maybe,Maybe,1.0,5.0,Maybe/Not sure,"Yes, I observed",1.0,45.0,male,United States of America,Caucasian,United States of America
2019,0,26-100,True,True,Yes,Yes,Yes,Yes,I don't know,Somewhat easy,Physical health,Yes,True,Maybe,True,False,6.0,7.0,1,True,Some did,"Yes, I was aware of all of them",None did,Some did,I don't know,Physical health,Some of my previous supervisors,False,At some of my previous employers,True,True,8.0,6.0,Possibly,Yes,1,Yes,Sometimes,Sometimes,Yes,3,Maybe,No,0.0,4.0,Maybe/Not sure,Maybe/Not sure,2.0,29.0,male,United States of America,Caucasian,United States of America
2019,0,26-100,True,True,I don't know,No,No,I don't know,I don't know,Somewhat easy,Physical health,Maybe,False,Maybe,True,True,3.0,3.0,1,True,I don't know,N/A (was not aware),I don't know,None did,I don't know,Same level of comfort for each,"No, none of my previous supervisors",False,"No, at none of my previous employers",False,False,3.0,2.0,Possibly,Don't Know,0,I don't know,Not applicable to me,Often,No,2,No,No,0.0,6.0,No,Maybe/Not sure,1.0,40.0,male,United States of America,Caucasian,United States of America
2019,0,26-100,True,True,Yes,No,No,No,I don't know,I don't know,Physical health,No,False,Maybe,True,True,2.0,2.0,1,False,"Yes, they all did",N/A (was not aware),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",True,At some of my previous employers,True,True,5.0,5.0,Yes,Yes,1,Yes,Sometimes,Sometimes,No,10,No,No,0.0,7.0,"Yes, I experienced",No,2.0,32.0,male,United States of America,Caucasian,United States of America
2019,0,1-5,True,True,Yes,Yes,Yes,I don't know,Yes,Very easy,Same level of comfort for each,Yes,True,Maybe,True,True,8.0,8.0,1,True,Some did,I was aware of some,None did,None did,"Yes, always",Same level of comfort for each,Some of my previous supervisors,True,At some of my previous employers,False,False,9.0,6.0,Yes,Yes,1,Yes,Sometimes,Often,Yes,7,Maybe,No,0.0,7.0,Maybe/Not sure,"Yes, I experienced",2.0,28.0,male,United States of America,Caucasian,United States of America
2019,0,More than 1000,True,True,I don't know,No,Yes,I don't know,I don't know,I don't know,Physical health,No,False,No,False,False,5.0,4.0,1,True,"No, none did",N/A (none offered),None did,None did,No,Physical health,"No, none of my previous supervisors",False,"No, at none of my previous employers",False,False,0.0,0.0,Yes,Yes,1,I don't know,Sometimes,Often,No_Answer,3,No,No,0.0,4.0,Maybe/Not sure,No,1.0,29.0,female,United States of America,Caucasian,United States of America
2019,0,100-500,True,True,Yes,No,No,I don't know,I don't know,I don't know,Physical health,Maybe,False,Yes,True,True,5.0,5.0,1,False,Some did,"No, I only became aware later",None did,Some did,I don't know,Physical health,Some of my previous supervisors,True,At some of my previous employers,True,True,7.0,3.0,Yes,Yes,1,Yes,Sometimes,Sometimes,No,8,Maybe,Maybe,0.0,5.0,"Yes, I experienced",Maybe/Not sure,3.0,38.0,female,United States of America,Caucasian,United States of America
2019,0,26-100,True,True,I don't know,No,No,I don't know,I don't know,Very easy,Physical health,No,False,Maybe,True,False,6.0,5.0,1,True,Some did,N/A (was not aware),I don't know,None did,I don't know,Physical health,"No, none of my previous supervisors",False,"No, at none of my previous employers",False,False,9.0,6.0,No,No,0,No,Not applicable to me,Not applicable to me,No_Answer,7,Maybe,No,0.0,8.0,No,No,2.0,30.0,male,United States of America,Hispanic,United States of America
2019,0,More than 1000,False,True,Yes,Yes,I don't know,Yes,I don't know,Neither easy nor difficult,Physical health,No,False,No,False,True,8.0,5.0,1,False,Some did,I was aware of some,I don't know,None did,I don't know,Physical health,Some of my previous supervisors,False,At some of my previous employers,False,True,7.0,3.0,Yes,Yes,1,Yes,Rarely,Sometimes,No,8,Maybe,No,0.0,5.0,Maybe/Not sure,Maybe/Not sure,2.0,37.0,female,United States of America,Caucasian,United States of America
2019,0,More than 1000,True,True,Yes,Yes,Yes,Yes,I don't know,Difficult,Physical health,Maybe,False,Maybe,True,True,10.0,5.0,1,False,I don't know,N/A (was not aware),None did,None did,I don't know,Same level of comfort for each,"No, none of my previous supervisors",False,"No, at none of my previous employers",False,False,0.0,0.0,Yes,Yes,1,Yes,Rarely,Often,No,3,No,No,1.0,5.0,No,No,2.0,38.0,female,United States of America,Caucasian,United States of America
2019,0,100-500,True,True,Yes,Yes,Yes,Yes,I don't know,Difficult,Same level of comfort for each,Maybe,True,Maybe,True,True,8.0,5.0,1,True,"Yes, they all did","Yes, I was aware of all of them",Some did,"Yes, they all did",I don't know,Same level of comfort for each,I don't know,True,At some of my previous employers,True,False,6.0,6.0,Yes,Yes,1,Yes,Rarely,Sometimes,Yes,10,Maybe,No,1.0,10.0,"Yes, I experienced","Yes, I experienced",1.0,51.0,female,United States of America,Caucasian,United States of America
2019,0,More than 1000,False,True,Yes,Yes,Yes,Yes,Yes,Very easy,Physical health,Maybe,True,Maybe,True,True,10.0,8.0,1,True,"Yes, they all did","Yes, I was aware of all of them",Some did,Some did,"Yes, always",Physical health,Some of my previous supervisors,False,At some of my previous employers,True,True,10.0,6.0,Yes,Yes,1,Yes,Sometimes,Often,Yes,9,No,No,0.0,7.0,No,"Yes, I experienced",2.0,39.0,male,United States of America,Caucasian,United States of America
2019,0,More than 1000,False,True,Yes,No,I don't know,I don't know,I don't know,I don't know,Physical health,Yes,False,No,False,True,7.0,8.0,1,False,I don't know,N/A (was not aware),I don't know,None did,I don't know,Physical health,"No, none of my previous supervisors",False,"No, at none of my previous employers",False,False,5.0,5.0,Don't Know,No,0,No,Not applicable to me,Not applicable to me,No,4,Yes,Yes,0.0,6.0,No,No,3.0,22.0,male,United States of America,Caucasian,United States of America
